comb	combustivel	cilindros	potencia	peso
3500	1	8	5.4	0
3500	1	8	4.6	0
3500	1	8	5.4	0
3500	1	8	4.2	0
3500	1	8	4.2	0
3500	1	8	4.2	0
3500	1	8	4.2	0
3500	1	8	5	0
3500	1	12	5.9	0
3500	1	12	5.9	0
3500	1	12	5.9	0
3500	1	12	5.9	0
3500	1	8	6.8	82
3500	1	8	6.8	89
3500	1	8	6.8	88
3500	1	8	6	0
3500	1	8	3.6	0
3500	1	8	4.6	0
3500	1	8	4.2	0
3500	1	8	4.2	0
3500	1	8	4.2	0
3500	1	8	4.2	0
3500	1	8	5	0
3500	1	12	6	0
3500	1	8	3.6	0
3500	1	8	4.6	0
3500	1	8	4.4	0
3500	1	8	4.2	0
3500	1	8	4.2	0
3500	1	8	4.2	0
3500	1	8	4.2	0
3500	1	8	5	124
3500	1	12	5.9	0
3500	1	12	5.9	0
3500	1	12	5.9	0
3500	1	12	6	0
3500	1	12	5.7	0
3500	1	8	4.3	0
3500	1	8	4.3	0
3500	1	8	4.4	0
3500	1	8	4.2	0
3500	1	8	4.2	0
3500	1	8	4.2	121
3500	1	8	4.2	0
3500	1	8	4.2	0
3500	1	8	5	124
3500	1	8	5.4	124
3500	1	12	5.9	0
3500	1	12	5.9	0
3500	1	12	5.9	0
3500	1	12	6	102
3500	1	12	5.7	0
3500	1	8	6.1	0
3500	1	10	5	0
3500	1	10	5	0
3500	1	10	5	0
3500	1	12	6	112
3500	1	8	5	124
3500	1	8	5.4	124
3500	1	8	5.4	0
3500	1	8	5.4	0
3500	1	8	5.4	0
3500	1	8	5.4	0
3500	1	8	5.4	0
3500	1	8	5.4	0
3500	1	8	5.4	0
3500	1	12	5.9	0
3500	1	12	5.9	0
3500	1	12	5.9	0
3500	1	12	5.7	0
3500	1	8	6.1	0
3500	1	10	5	0
3500	1	10	5	0
3500	1	12	5.5	112
3500	1	12	5.5	114
3500	1	12	6	112
3500	1	12	6	114
3500	1	8	5.4	124
3500	1	8	6.2	107
3500	1	8	6.2	148
3500	1	8	5.4	0
3500	1	8	5.4	0
3500	1	8	5.4	0
3500	1	8	5.4	0
3500	1	8	5.4	0
3500	1	8	5.4	0
3500	1	12	5.9	0
3500	1	12	5.9	0
3500	1	12	6	102
3500	1	12	6	0
3500	1	12	5.9	0
3500	1	12	5.9	0
3500	1	12	5.7	0
3500	1	8	6.1	0
3500	1	10	5	0
3500	1	10	5	0
3500	1	12	5.5	112
3500	1	12	5.5	114
3500	1	12	6	112
3500	1	12	6	114
3500	1	8	5.4	124
3500	1	8	6.2	107
3500	1	12	6	102
3500	1	12	6	0
3500	1	12	5.9	0
3500	1	12	5.9	0
3500	1	12	5.7	0
3500	1	8	6.1	0
3500	1	12	5.5	112
3500	1	12	5.5	114
3500	1	12	6	112
3500	1	12	6	114
3500	1	8	5.4	124
3500	1	8	6.2	107
3500	1	12	6	0
3500	1	12	6	0
3500	1	12	5.7	0
3500	1	12	5.7	0
3500	1	12	5.7	0
3500	1	12	5.5	112
3500	1	12	6	112
3500	1	12	6	112
3500	1	8	5.4	0
3500	1	8	6.3	0
3500	1	12	5.9	0
3500	1	12	5.9	0
3500	1	12	5.9	0
3500	1	12	5.7	0
3500	1	12	5.5	112
3500	1	12	5.5	114
3500	1	12	6	112
3500	1	12	6	114
3500	1	8	5.4	0
3500	1	8	6.3	107
3500	1	12	5.5	112
3500	1	12	5.5	114
3500	1	12	5.5	112
3500	1	12	5.5	114
3500	1	12	5.5	114
3500	1	12	6.5	0
3500	1	12	6.5	0
3500	1	12	6.5	0
3500	1	12	6.3	0
3500	1	12	6.5	0
3500	1	12	6	0
3500	1	12	6	0
3500	1	12	6.3	0
3500	1	12	6.5	0
3500	1	12	6.5	0
3500	1	12	6	0
3450	1	8	6	0
3450	1	8	6	0
3450	1	8	6	0
3450	1	8	6	0
3250	1	8	5.6	0
3250	1	8	5.5	100
3250	1	8	5.6	0
3250	1	8	5.6	100
3250	1	6	3.4	0
3250	1	6	3.4	0
3250	1	8	3.5	0
3250	1	8	5.6	0
3250	1	8	5.6	100
3250	1	6	3.4	0
3250	1	8	3.4	0
3250	1	8	5.6	0
3250	1	8	5.6	100
3250	1	8	2.9	0
3250	1	8	3.4	0
3250	1	12	5.3	0
3250	1	8	3.9	0
3250	1	8	4.2	0
3250	1	8	5.6	100
3250	1	8	5.3	0
3250	1	6	3.5	91
3250	1	8	2.9	0
3250	1	8	3.4	0
3250	1	12	5.3	0
3250	1	8	3.9	0
3250	1	8	4.2	100
3250	1	8	5.6	0
3250	1	8	5.6	0
3250	1	8	5.6	0
3250	1	8	5.6	0
3250	1	8	5.6	0
3250	1	8	5.6	0
3250	1	8	5.6	0
3250	1	8	5.3	0
3250	1	8	2.9	0
3250	1	8	3.4	0
3250	1	8	3.4	0
3250	1	12	5.3	0
3250	1	8	3.9	0
3250	1	8	5	112
3250	1	8	5.6	0
3250	1	8	5.6	0
3250	1	8	5.6	0
3250	1	8	5.6	0
3250	1	8	5.6	0
3250	1	12	5	0
3250	1	12	5	0
3250	1	8	5.3	0
3250	1	8	3.4	0
3250	1	8	3.4	0
3250	1	8	3.4	0
3250	1	8	5	0
3250	1	8	5	112
3250	1	12	6	0
3250	1	8	5.4	0
3250	1	12	5.6	0
3250	1	8	3.4	0
3250	1	8	3.4	0
3250	1	8	3.4	0
3250	1	12	6	93
3250	1	12	6	0
3250	1	8	3.9	0
3250	1	8	3.9	0
3250	1	8	4.3	0
3250	1	12	6	0
3250	1	12	6	112
3250	1	12	6	0
3250	1	12	5.4	0
3250	1	8	3.4	0
3250	1	12	6	0
3250	1	12	6	0
3250	1	8	3.9	0
3250	1	8	3.9	0
3250	1	8	3.9	0
3250	1	8	3.9	0
3250	1	12	6	0
3250	1	12	6	112
3250	1	12	6	0
3250	1	8	5.4	0
3250	1	8	4	0
3250	1	8	4	0
3250	1	8	4	0
3250	1	8	4	0
3250	1	10	8	0
3250	1	10	8	0
3250	1	8	5.9	0
3250	1	8	4	0
3250	1	8	4	0
3250	1	8	4.6	0
3250	1	12	6	112
3250	1	8	4.4	101
3250	1	10	8	0
3250	1	10	8	0
3250	1	8	5.4	0
3250	1	8	4	0
3250	1	8	4	0
3250	1	8	4.6	0
3250	1	8	5.4	0
3250	1	8	5.4	0
3250	1	12	6	112
3250	1	12	5.4	101
3250	1	8	5.4	0
3250	1	8	4	0
3250	1	8	4	0
3250	1	8	5.4	0
3250	1	8	5.4	0
3250	1	10	8	0
3250	1	10	8	0
3250	1	8	5.4	0
3250	1	8	4	0
3250	1	8	4	0
3250	1	12	5.4	120
3250	1	12	5.4	106
3250	1	12	5.9	0
3250	1	8	4.6	0
3250	1	10	8	0
3250	1	10	8	0
3250	1	8	4	0
3250	1	8	5.4	0
3250	1	8	5.4	0
3250	1	12	5.4	120
3250	1	12	5.4	106
3250	1	12	5.9	0
3250	1	12	5.9	0
3250	1	8	5.4	0
3250	1	8	4.4	0
3250	1	8	5.4	0
3250	1	8	5.4	0
3250	1	8	5.5	0
3250	1	12	5.9	0
3250	1	10	8.3	0
3250	1	8	5.4	0
3250	1	8	4.6	0
3250	1	8	5.4	0
3250	1	12	5.5	112
3250	1	12	5.5	114
3250	1	8	5.4	124
3250	1	12	5.5	106
3250	1	12	6.7	103
3250	1	12	6	108
3250	1	12	5.9	0
3250	1	12	5.9	0
3250	1	8	6	0
3250	1	8	6	0
3250	1	8	6	0
3250	1	10	8.3	0
3250	1	8	6	0
3250	1	8	6	0
3250	1	8	4.6	0
3250	1	8	4.6	0
3250	1	8	5.4	0
3250	1	12	5.5	112
3250	1	12	5.5	114
3250	1	12	6	0
3250	1	12	5.5	106
3250	1	12	6	0
3250	1	8	5.4	0
3250	1	12	6.7	103
3250	1	12	6	108
3250	1	12	5.9	0
3250	1	12	5.9	0
3250	1	12	6	0
3250	1	10	5	99
3250	1	10	5	0
3250	1	8	6	0
3250	1	8	6	0
3250	1	8	6	0
3250	1	10	8.3	0
3250	1	8	4.3	0
3250	1	8	4.3	0
3250	1	8	6	0
3250	1	10	5	0
3250	1	8	5.4	0
3250	1	8	4.2	0
3250	1	8	4.2	121
3250	1	12	5.5	112
3250	1	12	5.5	114
3250	1	12	5.5	106
3250	1	8	5.4	0
3250	1	12	6.7	103
3250	1	12	6	108
3250	1	12	5.9	0
3250	1	12	5.9	0
3250	1	12	6	102
3250	1	12	6	0
3250	1	12	6	0
3250	1	10	5	99
3250	1	10	5	99
3250	1	10	5	0
3250	1	10	5	0
3250	1	10	5	82
3250	1	10	5	82
3250	1	8	4.3	0
3250	1	8	4.3	0
3250	1	10	5	0
3250	1	10	5	0
3250	1	10	5	0
3250	1	8	4.7	0
3250	1	8	4.2	121
3250	1	8	5	124
3250	1	12	5.5	109
3250	1	8	5.4	0
3250	1	12	5.9	0
3250	1	12	5.9	0
3250	1	12	6	0
3250	1	10	5	99
3250	1	10	5	99
3250	1	10	5	82
3250	1	10	5	82
3250	1	10	5	82
3250	1	10	5	82
3250	1	8	6	0
3250	1	8	4.3	0
3250	1	8	4.3	0
3250	1	10	5	0
3250	1	10	5	0
3250	1	12	5.5	0
3250	1	12	5.5	0
3250	1	8	5	124
3250	1	12	5.5	109
3250	1	8	6.2	109
3250	1	12	6	109
3250	1	8	5.4	0
3250	1	8	4.8	0
3250	1	8	5.4	0
3250	1	8	5.4	0
3250	1	8	5.4	0
3250	1	8	5.4	0
3250	1	8	5.4	0
3250	1	8	5.4	0
3250	1	8	6	0
3250	1	8	5.4	0
3250	1	8	5.4	0
3250	1	8	5.4	0
3250	1	8	5.4	0
3250	1	8	5.4	0
3250	1	8	5.4	0
3250	1	8	5.4	0
3250	1	8	5.4	0
3250	1	8	4.7	0
3250	1	12	5.9	0
3250	1	12	5.9	0
3250	1	12	6	0
3250	1	10	5	99
3250	1	10	5	99
3250	1	10	5	82
3250	1	10	5	82
3250	1	10	5	82
3250	1	10	5	82
3250	1	8	4.3	0
3250	1	8	4.3	0
3250	1	12	5.5	0
3250	1	12	5.5	0
3250	1	12	5.5	109
3250	1	8	6.2	109
3250	1	12	6	109
3250	1	8	5.4	0
3250	1	8	4.8	0
3250	1	12	5.9	0
3250	1	12	5.9	0
3250	1	12	6	0
3250	1	10	5	99
3250	1	10	5	99
3250	1	10	5	0
3250	1	10	5	0
3250	1	10	5	0
3250	1	10	5	0
3250	1	8	6.1	0
3250	1	12	6	0
3250	1	8	5.5	0
3250	1	12	5.5	109
3250	1	12	6	109
3250	1	8	4.8	0
3250	1	8	4.8	0
3250	1	12	5.9	0
3250	1	12	5.9	0
3250	1	12	5.9	0
3250	1	12	6	0
3250	1	12	6	0
3250	1	8	6.8	101
3250	1	12	5.9	0
3250	1	8	5.5	124
3250	1	12	5.9	0
3250	1	12	5.9	0
3250	1	12	5.9	0
3250	1	8	6.8	101
3250	1	12	6.3	0
3250	1	12	6.5	0
3250	1	10	4.8	0
3250	1	8	5.5	0
3250	1	8	6.8	100
3250	1	12	6.3	0
3250	1	12	6.5	0
3250	1	8	5.5	0
3250	1	8	5.5	0
3250	1	8	6.8	101
3250	1	12	6.3	0
3250	1	12	6.3	0
3250	1	12	6.5	0
3250	1	12	6.5	0
3250	1	8	5.5	0
3250	1	8	5.5	0
3250	1	12	6	0
3250	1	8	5	0
3250	1	8	5	0
3250	1	8	6.8	101
3250	1	12	6.3	0
3250	1	12	6.3	0
3250	1	12	6.5	0
3250	1	12	6.5	0
3250	1	8	5.5	0
3250	1	8	5.5	0
3250	1	12	6.3	0
3250	1	12	6.3	0
3250	1	12	6.3	0
3250	1	12	6.5	0
3250	1	8	5.5	0
3250	1	8	4	0
3250	1	12	6	0
3250	1	8	5	0
3250	1	8	5	0
3250	1	8	6.8	105
3250	1	12	6.3	0
3250	1	12	6.3	0
3250	1	12	6.3	0
3250	1	12	6.5	0
3250	1	12	6.5	0
3250	1	8	5.5	0
3250	1	8	4	0
3200	1	8	5.7	0
3200	1	8	5.7	0
3200	1	8	5.7	0
3200	1	8	5.2	0
3200	1	8	5.9	0
3200	1	8	5.9	0
3200	1	8	5.2	0
3200	1	8	5.2	0
3200	1	8	5.2	0
3200	1	8	5.2	0
3200	1	8	5.9	0
3200	1	8	5.2	0
3200	1	8	5.9	0
3200	1	8	5.2	0
3200	1	8	5.9	0
3200	1	8	5.9	0
3200	1	8	5.2	0
3200	1	8	5.9	0
3200	1	8	5.2	0
3200	1	8	5.2	0
3200	1	8	5.2	0
3200	1	8	5.2	0
3200	1	8	5.2	0
3200	1	8	5.2	0
3200	1	8	5.2	0
3200	1	8	5	0
3200	1	8	5.8	0
3200	1	8	5	0
3200	1	8	5.8	0
3200	1	8	5.8	0
3200	1	8	5.8	0
3200	1	8	5.8	0
3200	1	8	5.8	0
3200	1	8	5.8	0
3200	1	8	5.8	0
3200	1	8	5.8	0
3200	1	8	5.8	0
3200	1	8	5	0
3200	1	8	5.8	0
3200	1	8	5.8	0
3200	1	8	5.8	0
3200	1	8	5.8	0
3200	1	8	5.8	0
3200	1	8	5	0
3200	1	8	5.8	0
3200	1	8	5	0
3200	1	8	5	0
3200	1	8	5.7	0
3200	1	8	5.7	0
3200	1	8	5.7	0
3200	1	8	5.9	0
3200	1	8	5.9	0
3200	1	8	5.9	0
3200	1	8	5.9	0
3200	1	8	5.9	0
3200	1	12	4.8	0
3200	1	12	4.8	0
3200	1	6	4.2	0
3200	1	8	5.7	0
3200	1	8	5.7	0
3200	1	8	5.7	0
3200	1	8	5.7	0
3200	1	8	5.2	0
3200	1	8	5.9	0
3200	1	8	5.9	0
3200	1	8	5.2	0
3200	1	8	5.2	0
3200	1	8	5.9	0
3200	1	8	5.2	0
3200	1	8	5.2	0
3200	1	8	5.9	0
3200	1	8	5.2	0
3200	1	8	5.2	0
3200	1	8	5.9	0
3200	1	8	5.2	0
3200	1	8	5.2	0
3200	1	8	5.9	0
3200	1	8	5.2	0
3200	1	8	5.2	0
3200	1	8	5.9	0
3200	1	8	5.2	0
3200	1	8	2.9	0
3200	1	8	2.9	0
3200	1	12	4.9	0
3200	1	8	5.8	0
3200	1	8	5.8	0
3200	1	8	5.8	0
3200	1	8	5.8	0
3200	1	8	5.8	0
3200	1	8	5.8	0
3200	1	8	5.8	0
3200	1	8	5.8	0
3200	1	8	5.8	0
3200	1	8	5.8	0
3200	1	8	5.8	0
3200	1	8	5.8	0
3200	1	8	5.7	0
3200	1	8	5.7	0
3200	1	8	5.7	0
3200	1	8	5.7	0
3200	1	8	5.9	0
3200	1	8	5.9	0
3200	1	8	5.9	0
3200	1	6	4.2	0
3200	1	8	5.7	0
3200	1	8	5.7	0
3200	1	8	5.7	0
3200	1	8	5.7	0
3200	1	8	5.9	0
3200	1	8	5.2	0
3200	1	8	5.2	0
3200	1	8	5.2	0
3200	1	8	5.9	0
3200	1	8	5.9	0
3200	1	8	5.9	0
3200	1	8	5.9	0
3200	1	8	5.9	0
3200	1	8	5.9	0
3200	1	8	5.9	0
3200	1	8	5.9	0
3200	1	8	5.9	0
3200	1	8	5.2	0
3200	1	8	5.9	0
3200	1	8	5.2	0
3200	1	8	5.2	0
3200	1	8	5.9	0
3200	1	12	4.9	0
3200	1	8	5.8	0
3200	1	8	5.8	0
3200	1	8	5.8	0
3200	1	8	5.8	0
3200	1	8	5.8	0
3200	1	8	5.8	0
3200	1	8	5.7	0
3200	1	8	5.7	0
3200	1	8	5.7	0
3200	1	8	5.7	0
3200	1	8	5.9	0
3200	1	8	5.9	0
3200	1	8	5.9	0
3200	1	6	3	0
3200	1	6	4.2	0
3200	1	8	5.7	0
3200	1	8	5.9	0
3200	1	8	5.2	0
3200	1	8	5.2	0
3200	1	8	5.2	0
3200	1	8	5.9	0
3200	1	8	5.9	0
3200	1	8	5.9	0
3200	1	8	5.2	0
3200	1	8	5.9	0
3200	1	8	5.9	0
3200	1	8	5.9	0
3200	1	8	5.9	0
3200	1	8	5.2	0
3200	1	8	5.9	0
3200	1	8	5.2	0
3200	1	8	5.2	0
3200	1	8	5.9	0
3200	1	12	4.9	0
3200	1	8	5.8	0
3200	1	8	5.8	0
3200	1	8	5.8	0
3200	1	8	5.8	0
3200	1	8	5.8	0
3200	1	8	5.8	0
3200	1	8	5.8	0
3200	1	8	5.8	0
3200	1	8	5.8	0
3200	1	8	5.8	0
3200	1	8	5.8	0
3200	1	8	5.8	0
3200	1	8	5.7	0
3200	1	8	5.9	0
3200	1	8	5.9	0
3200	1	8	5.9	0
3200	1	6	3	0
3200	1	6	4.2	0
3200	1	8	5.7	0
3200	1	8	5.9	0
3200	1	8	5.9	0
3200	1	8	5.9	0
3200	1	8	5.2	0
3200	1	8	5.9	0
3200	1	8	5.9	0
3200	1	8	5.2	0
3200	1	8	5.9	0
3200	1	8	5.9	0
3200	1	8	5.9	0
3200	1	8	5.9	0
3200	1	8	5.9	0
3200	1	8	5.9	0
3200	1	8	5.9	0
3200	1	12	4.9	0
3200	1	8	5.8	0
3200	1	8	5.8	0
3200	1	8	5.8	0
3200	1	8	5.8	0
3200	1	8	5.8	0
3200	1	8	5.7	0
3200	1	8	5.9	0
3200	1	8	5.9	0
3200	1	8	5.9	0
3200	1	6	3	0
3200	1	8	5.9	0
3200	1	8	5.2	0
3200	1	8	5.2	0
3200	1	8	5.9	0
3200	1	8	5.9	0
3200	1	8	5.9	0
3200	1	8	5.9	0
3200	1	8	5.9	0
3200	1	8	5.9	0
3200	1	8	5.2	0
3200	1	8	5.2	0
3200	1	12	4.9	0
3200	1	8	5.8	0
3200	1	8	5.8	0
3200	1	8	5.8	0
3200	1	8	5.8	0
3200	1	8	5.8	0
3200	1	8	5.8	0
3200	1	8	5.8	0
3200	1	8	5.8	0
3200	1	8	5.9	0
3200	1	8	4.9	0
3200	1	6	3	0
3200	1	8	5.9	0
3200	1	8	5.2	0
3200	1	8	5.9	0
3200	1	8	5.9	0
3200	1	8	5.9	0
3200	1	8	5.9	0
3200	1	8	5.9	0
3200	1	8	5.9	0
3200	1	8	5.9	0
3200	1	8	5.9	0
3200	1	8	5.9	0
3200	1	6	3.9	0
3200	1	8	5.9	0
3200	1	8	5.2	0
3200	1	8	5.9	0
3200	1	12	4.9	0
3200	1	8	5.8	0
3200	1	8	5.9	0
3200	1	8	4.9	0
3200	1	6	3	0
3200	1	8	5.9	0
3200	1	8	5.2	0
3200	1	8	5.9	0
3200	1	8	5.2	0
3200	1	8	5.9	0
3200	1	8	5.9	0
3200	1	8	5.9	0
3200	1	8	5.9	0
3200	1	8	5.9	0
3200	1	8	5.9	0
3200	1	8	5.9	0
3200	1	8	5.9	0
3200	1	6	3.9	0
3200	1	8	5.9	0
3200	1	8	5.2	0
3200	1	8	5.2	0
3200	1	8	5.9	0
3200	1	8	5.2	0
3200	1	12	4.9	0
3200	1	8	5.8	0
3200	1	8	5.8	0
3200	1	8	5	0
3200	1	12	4.9	0
3200	1	8	5.9	0
3200	1	6	3	0
3200	1	8	5.9	0
3200	1	8	5.2	0
3200	1	8	5.9	0
3200	1	8	5.9	0
3200	1	8	5.9	0
3200	1	8	5.9	0
3200	1	8	5.9	0
3200	1	8	5.9	0
3200	1	8	5.9	0
3200	1	8	5.9	0
3200	1	8	5.2	0
3200	1	8	5.9	0
3200	1	8	5.2	0
3200	1	8	5.9	0
3200	1	8	5.2	0
3200	1	8	5.9	0
3200	1	8	5.8	0
3200	1	6	3	0
3200	1	6	4	0
3200	1	8	5.9	0
3200	1	8	5.9	0
3200	1	8	5.8	0
3200	1	12	4.9	0
3200	1	12	4.9	0
3200	1	6	3	0
3200	1	6	3	0
3200	1	8	5.9	0
3200	1	8	5.9	0
3200	1	8	5.9	0
3200	1	8	5.4	0
3200	1	8	5.4	0
3200	1	8	6	0
3200	1	8	6	0
3200	1	8	6	0
3200	1	8	5.4	0
3200	1	8	5.4	0
3200	1	8	6	0
3200	1	8	6	0
3200	1	10	6.8	0
3200	1	10	6.8	0
3200	1	10	6.8	0
3200	1	10	6.8	0
3100	1	8	6	0
3000	1	6	2.5	0
3000	1	8	5.6	0
3000	1	8	5	0
3000	1	8	5.6	0
3000	1	8	5.6	0
3000	1	8	5.2	99
3000	1	8	3.4	0
3000	1	6	2.8	0
3000	1	6	2.8	0
3000	1	6	2.8	72
3000	1	6	2.8	0
3000	1	8	5.6	0
3000	1	8	5.2	99
3000	1	6	3.3	0
3000	1	8	5	0
3000	1	8	3.4	0
3000	1	12	5.3	0
3000	1	6	2.8	0
3000	1	6	2.8	0
3000	1	6	2.8	72
3000	1	6	2.8	0
3000	1	8	5	0
3000	1	8	5.6	0
3000	1	8	5	0
3000	1	8	3.4	0
3000	1	12	5.3	0
3000	1	6	2.8	72
3000	1	6	2.8	0
3000	1	8	5	0
3000	1	8	5.6	0
3000	1	8	5.6	100
3000	1	6	4.3	0
3000	1	6	3.3	0
3000	1	8	5	0
3000	1	6	3.6	0
3000	1	6	3.5	91
3000	1	10	8	0
3000	1	8	3.4	0
3000	1	12	5.3	0
3000	1	8	4.2	108
3000	1	8	5	93
3000	1	8	5	0
3000	1	6	3.3	0
3000	1	6	3.5	91
3000	1	8	3.4	0
3000	1	8	4.2	112
3000	1	6	4.3	0
3000	1	8	3.4	0
3000	1	8	5	0
3000	1	8	5	112
3000	1	6	3.5	0
3000	1	6	3.6	0
3000	1	10	8	0
3000	1	6	3.5	0
3000	1	10	8	0
3000	1	6	4	93
3000	1	8	4	0
3000	1	12	6	112
3000	1	12	6	0
3000	1	12	6	0
3000	1	6	3.5	0
3000	1	6	3.6	0
3000	1	8	4	0
3000	1	12	6	112
3000	1	12	6	0
3000	1	12	6	0
3000	1	6	3.6	0
3000	1	8	4	0
3000	1	12	6	0
3000	1	12	6	0
3000	1	8	4	0
3000	1	12	6	0
3000	1	12	6	0
3000	1	12	5.4	107
3000	1	8	4.4	0
3000	1	10	8	0
3000	1	10	8	0
3000	1	8	5.4	0
3000	1	8	5.5	0
3000	1	12	6	0
3000	1	12	5.4	107
3000	1	8	4.4	0
3000	1	8	5.5	0
3000	1	12	6	0
3000	1	6	3.5	0
3000	1	6	3.5	0
3000	1	8	4.4	0
3000	1	8	5	0
3000	1	8	5.5	0
3000	1	12	6	0
3000	1	6	3.5	0
3000	1	8	4.4	0
3000	1	8	4.6	0
3000	1	10	8.3	0
3000	1	12	5.5	0
3000	1	8	5	0
3000	1	8	5.5	0
3000	1	12	5.5	106
3000	1	8	5.5	0
3000	1	6	3.3	0
3000	1	8	4.5	0
3000	1	8	4.5	0
3000	1	8	4.6	0
3000	1	12	5.5	0
3000	1	8	5	105
3000	1	12	5.5	0
3000	1	8	4.5	0
3000	1	8	4.5	0
3000	1	8	4.2	0
3000	1	8	6	0
3000	1	8	6	0
3000	1	8	5.4	0
3000	1	12	5.5	0
3000	1	8	5	105
3000	1	8	5.4	0
3000	1	12	5.5	0
3000	1	8	4.5	0
3000	1	8	4.5	0
3000	1	8	4.2	0
3000	1	8	4.3	0
3000	1	8	6	0
3000	1	8	4.4	103
3000	1	8	6	0
3000	1	8	6	0
3000	1	8	6	0
3000	1	8	5.4	0
3000	1	8	6	0
3000	1	8	4.2	0
3000	1	12	5.5	0
3000	1	12	6	0
3000	1	8	5	107
3000	1	8	5	148
3000	1	12	6	106
3000	1	12	5.5	0
3000	1	12	6	0
3000	1	8	4.5	0
3000	1	8	4.5	0
3000	1	8	4.2	0
3000	1	8	4.2	0
3000	1	8	6.2	0
3000	1	8	6.2	0
3000	1	8	6	0
3000	1	8	6	0
3000	1	8	6	0
3000	1	8	6	0
3000	1	8	6.2	0
3000	1	8	6.2	0
3000	1	8	5.6	0
3000	1	8	5.6	0
3000	1	10	5	0
3000	1	8	4.2	121
3000	1	12	5.5	0
3000	1	8	6.2	0
3000	1	8	6.2	93
3000	1	8	6.2	96
3000	1	8	5	107
3000	1	8	5	148
3000	1	12	6	109
3000	1	8	5.4	0
3000	1	12	5.5	0
3000	1	12	6	0
3000	1	8	4.8	0
3000	1	12	6.7	103
3000	1	12	6.7	103
3000	1	8	4.2	0
3000	1	8	4.2	0
3000	1	8	4.2	0
3000	1	8	6.2	0
3000	1	8	6.2	0
3000	1	8	6.2	0
3000	1	8	6.2	0
3000	1	8	6	0
3000	1	8	6.2	0
3000	1	8	6.2	0
3000	1	8	6.2	0
3000	1	8	6.2	0
3000	1	8	4.5	0
3000	1	8	5.6	0
3000	1	8	5.6	0
3000	1	8	5.7	0
3000	1	8	4.2	121
3000	1	8	6.2	0
3000	1	8	6.2	0
3000	1	8	6.2	0
3000	1	8	6.2	93
3000	1	8	6.2	96
3000	1	8	5.5	143
3000	1	8	5.4	0
3000	1	12	5.5	0
3000	1	12	6	0
3000	1	8	5.6	0
3000	1	8	4.8	0
3000	1	12	6.7	103
3000	1	12	6.7	94
3000	1	12	6.7	103
3000	1	8	5	0
3000	1	8	5	0
3000	1	8	4.2	0
3000	1	12	5.9	0
3000	1	12	5.9	0
3000	1	8	4.7	0
3000	1	8	5.6	0
3000	1	8	5.6	0
3000	1	10	5.2	0
3000	1	8	4.4	0
3000	1	8	4.2	0
3000	1	8	4.4	0
3000	1	8	4.2	0
3000	1	8	5.7	0
3000	1	8	4.2	121
3000	1	8	6.2	0
3000	1	8	6.2	93
3000	1	8	5.5	143
3000	1	12	5.5	0
3000	1	8	6.2	0
3000	1	12	6	0
3000	1	8	5.6	0
3000	1	8	4.8	0
3000	1	8	4.8	0
3000	1	12	6.7	103
3000	1	12	6.7	94
3000	1	12	6.7	94
3000	1	12	6.7	115
3000	1	8	5	0
3000	1	12	5.9	0
3000	1	8	4.7	0
3000	1	12	6	0
3000	1	8	4.4	0
3000	1	8	4.4	0
3000	1	8	6.2	100
3000	1	8	4.5	0
3000	1	8	5.6	0
3000	1	8	5.6	0
3000	1	10	5.2	0
3000	1	8	5	0
3000	1	8	5	0
3000	1	8	5	0
3000	1	8	5	0
3000	1	8	5.7	0
3000	1	8	4.7	121
3000	1	8	4.2	121
3000	1	12	5.5	0
3000	1	8	6.3	0
3000	1	8	6.3	93
3000	1	8	4.7	0
3000	1	8	5.5	0
3000	1	8	6.3	109
3000	1	8	5.6	0
3000	1	8	4.8	0
3000	1	8	4.8	0
3000	1	8	4.8	0
3000	1	12	6.7	103
3000	1	12	6.7	0
3000	1	12	6.7	0
3000	1	12	6.7	115
3000	1	12	5.9	0
3000	1	10	5.2	0
3000	1	8	4.2	0
3000	1	10	5.2	0
3000	1	8	4.2	0
3000	1	12	6	0
3000	1	12	6	0
3000	1	8	4.4	0
3000	1	8	4.4	0
3000	1	8	6.2	99
3000	1	8	6.2	97
3000	1	8	4.5	0
3000	1	10	5.2	0
3000	1	8	5	0
3000	1	8	5	0
3000	1	8	5	0
3000	1	8	5.7	0
3000	1	8	4.7	121
3000	1	12	5.5	0
3000	1	12	6	0
3000	1	8	6.3	93
3000	1	8	5.5	143
3000	1	12	5.5	109
3000	1	12	6	109
3000	1	8	6.3	0
3000	1	12	6	0
3000	1	12	6.7	113
3000	1	12	6.7	0
3000	1	12	6.7	0
3000	1	12	6.7	125
3000	1	12	5.9	0
3000	1	10	5.2	0
3000	1	8	4.2	0
3000	1	10	5.2	0
3000	1	8	4.2	0
3000	1	12	6	0
3000	1	12	6	0
3000	1	12	6	0
3000	1	12	6	0
3000	1	12	6	0
3000	1	8	4.4	0
3000	1	8	4.4	0
3000	1	8	6.2	99
3000	1	8	6.2	97
3000	1	8	4.5	0
3000	1	8	4.5	0
3000	1	8	6.4	0
3000	1	10	5.2	0
3000	1	8	5	0
3000	1	8	5	0
3000	1	8	5	0
3000	1	12	5.5	0
3000	1	12	6	0
3000	1	8	5.5	0
3000	1	12	5.5	109
3000	1	8	6.2	0
3000	1	12	6.7	113
3000	1	12	6.7	0
3000	1	12	6.7	0
3000	1	12	6.7	125
3000	1	12	6	0
